"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pedestrian-oriented Road Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Block Group","360610049003","NY","360610049003","=""360610049003""","8.41","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610050001","NY","360610050001","=""360610050001""","28.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610050002","NY","360610050002","=""360610050002""","8.01","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610050003","NY","360610050003","=""360610050003""","8.65","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610050004","NY","360610050004","=""360610050004""","17.43","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610050005","NY","360610050005","=""360610050005""","10.58","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610052001","NY","360610052001","=""360610052001""","18.45","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610052002","NY","360610052002","=""360610052002""","1.90","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610054001","NY","360610054001","=""360610054001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610054002","NY","360610054002","=""360610054002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610054003","NY","360610054003","=""360610054003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610055011","NY","360610055011","=""360610055011""","3.18","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610055012","NY","360610055012","=""360610055012""","27.50","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610055013","NY","360610055013","=""360610055013""","12.04","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610055021","NY","360610055021","=""360610055021""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610055022","NY","360610055022","=""360610055022""","2.17","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610056001","NY","360610056001","=""360610056001""","0.13","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610056002","NY","360610056002","=""360610056002""","46.78","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610056003","NY","360610056003","=""360610056003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610057001","NY","360610057001","=""360610057001""","3.38","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610057002","NY","360610057002","=""360610057002""","5.53","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610058001","NY","360610058001","=""360610058001""","3.62","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610059001","NY","360610059001","=""360610059001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610059002","NY","360610059002","=""360610059002""","15.10","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610059003","NY","360610059003","=""360610059003""","0.27","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610059004","NY","360610059004","=""360610059004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610059005","NY","360610059005","=""360610059005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610060000","NY","360610060000","=""360610060000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610060001","NY","360610060001","=""360610060001""","38.01","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610060002","NY","360610060002","=""360610060002""","51.68","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610060003","NY","360610060003","=""360610060003""","57.23","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610061001","NY","360610061001","=""360610061001""","2.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610061002","NY","360610061002","=""360610061002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610061003","NY","360610061003","=""360610061003""","4.85","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610062000","NY","360610062000","=""360610062000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610062001","NY","360610062001","=""360610062001""","11.77","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610062002","NY","360610062002","=""360610062002""","13.26","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610063001","NY","360610063001","=""360610063001""","9.49","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610063002","NY","360610063002","=""360610063002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610063003","NY","360610063003","=""360610063003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610063004","NY","360610063004","=""360610063004""","0.04","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610063005","NY","360610063005","=""360610063005""","4.26","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610064001","NY","360610064001","=""360610064001""","15.13","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610064002","NY","360610064002","=""360610064002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610064003","NY","360610064003","=""360610064003""","2.79","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610064004","NY","360610064004","=""360610064004""","0.15","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610064005","NY","360610064005","=""360610064005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610064006","NY","360610064006","=""360610064006""","24.58","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610065001","NY","360610065001","=""360610065001""","34.46","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610065002","NY","360610065002","=""360610065002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610065003","NY","360610065003","=""360610065003""","4.65","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610065004","NY","360610065004","=""360610065004""","14.33","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610065005","NY","360610065005","=""360610065005""","0.54","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610066001","NY","360610066001","=""360610066001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610066002","NY","360610066002","=""360610066002""","0.16","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610066003","NY","360610066003","=""360610066003""","0.12","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610066004","NY","360610066004","=""360610066004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610066005","NY","360610066005","=""360610066005""","0.08","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610066006","NY","360610066006","=""360610066006""","8.06","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610066007","NY","360610066007","=""360610066007""","9.69","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610066008","NY","360610066008","=""360610066008""","18.67","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610066009","NY","360610066009","=""360610066009""","10.57","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610067001","NY","360610067001","=""360610067001""","0.07","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610067002","NY","360610067002","=""360610067002""","8.38","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610067003","NY","360610067003","=""360610067003""","4.44","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610067004","NY","360610067004","=""360610067004""","3.10","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610068001","NY","360610068001","=""360610068001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610068002","NY","360610068002","=""360610068002""","9.48","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610068003","NY","360610068003","=""360610068003""","5.20","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610068004","NY","360610068004","=""360610068004""","12.14","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610068005","NY","360610068005","=""360610068005""","10.25","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610068006","NY","360610068006","=""360610068006""","5.26","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610069000","NY","360610069000","=""360610069000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610069001","NY","360610069001","=""360610069001""","5.32","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610070001","NY","360610070001","=""360610070001""","2.44","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610070002","NY","360610070002","=""360610070002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610070003","NY","360610070003","=""360610070003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610070004","NY","360610070004","=""360610070004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610070005","NY","360610070005","=""360610070005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610070006","NY","360610070006","=""360610070006""","11.50","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610071001","NY","360610071001","=""360610071001""","18.30","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610071002","NY","360610071002","=""360610071002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610071003","NY","360610071003","=""360610071003""","7.42","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610071004","NY","360610071004","=""360610071004""","10.82","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610071005","NY","360610071005","=""360610071005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610072001","NY","360610072001","=""360610072001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610072002","NY","360610072002","=""360610072002""","6.70","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610072003","NY","360610072003","=""360610072003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610072004","NY","360610072004","=""360610072004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610072005","NY","360610072005","=""360610072005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610072006","NY","360610072006","=""360610072006""","0.89","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610072007","NY","360610072007","=""360610072007""","18.06","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610073001","NY","360610073001","=""360610073001""","0.98","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610073002","NY","360610073002","=""360610073002""","2.16","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610073003","NY","360610073003","=""360610073003""","2.06","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610073004","NY","360610073004","=""360610073004""","10.17","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610073005","NY","360610073005","=""360610073005""","11.93","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610073006","NY","360610073006","=""360610073006""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610074001","NY","360610074001","=""360610074001""","4.13","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610074002","NY","360610074002","=""360610074002""","6.09","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610074003","NY","360610074003","=""360610074003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610075000","NY","360610075000","=""360610075000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610075001","NY","360610075001","=""360610075001""","24.46","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610075002","NY","360610075002","=""360610075002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610075003","NY","360610075003","=""360610075003""","1.61","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610076001","NY","360610076001","=""360610076001""","5.67","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610076002","NY","360610076002","=""360610076002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610077001","NY","360610077001","=""360610077001""","19.12","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610077002","NY","360610077002","=""360610077002""","16.60","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610077003","NY","360610077003","=""360610077003""","8.17","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610077004","NY","360610077004","=""360610077004""","5.82","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610077005","NY","360610077005","=""360610077005""","3.48","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610078001","NY","360610078001","=""360610078001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610078002","NY","360610078002","=""360610078002""","6.07","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610078003","NY","360610078003","=""360610078003""","16.30","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610078004","NY","360610078004","=""360610078004""","12.06","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610078005","NY","360610078005","=""360610078005""","9.71","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610078006","NY","360610078006","=""360610078006""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610078007","NY","360610078007","=""360610078007""","0.70","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610079000","NY","360610079000","=""360610079000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610079001","NY","360610079001","=""360610079001""","16.91","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610079002","NY","360610079002","=""360610079002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610079003","NY","360610079003","=""360610079003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610079004","NY","360610079004","=""360610079004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610080001","NY","360610080001","=""360610080001""","4.22","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610080002","NY","360610080002","=""360610080002""","2.16","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610080003","NY","360610080003","=""360610080003""","4.71","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610080004","NY","360610080004","=""360610080004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610080005","NY","360610080005","=""360610080005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610081001","NY","360610081001","=""360610081001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610081002","NY","360610081002","=""360610081002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610081003","NY","360610081003","=""360610081003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610081004","NY","360610081004","=""360610081004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610081005","NY","360610081005","=""360610081005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610081006","NY","360610081006","=""360610081006""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610082001","NY","360610082001","=""360610082001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610082002","NY","360610082002","=""360610082002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610082003","NY","360610082003","=""360610082003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610083001","NY","360610083001","=""360610083001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610083002","NY","360610083002","=""360610083002""","7.73","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610083003","NY","360610083003","=""360610083003""","7.77","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610084001","NY","360610084001","=""360610084001""","19.75","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610084002","NY","360610084002","=""360610084002""","0.02","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610086010","NY","360610086010","=""360610086010""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610086011","NY","360610086011","=""360610086011""","0.32","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610086012","NY","360610086012","=""360610086012""","19.03","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610086020","NY","360610086020","=""360610086020""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610086021","NY","360610086021","=""360610086021""","8.86","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610086030","NY","360610086030","=""360610086030""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610086031","NY","360610086031","=""360610086031""","9.39","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610086032","NY","360610086032","=""360610086032""","13.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610086033","NY","360610086033","=""360610086033""","1.32","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610086034","NY","360610086034","=""360610086034""","1.48","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610087001","NY","360610087001","=""360610087001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610087002","NY","360610087002","=""360610087002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610087003","NY","360610087003","=""360610087003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610087004","NY","360610087004","=""360610087004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610087005","NY","360610087005","=""360610087005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610088001","NY","360610088001","=""360610088001""","11.59","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610088002","NY","360610088002","=""360610088002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610088003","NY","360610088003","=""360610088003""","3.36","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610088004","NY","360610088004","=""360610088004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610088005","NY","360610088005","=""360610088005""","1.06","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610088006","NY","360610088006","=""360610088006""","22.92","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610088007","NY","360610088007","=""360610088007""","10.18","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610089001","NY","360610089001","=""360610089001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610089002","NY","360610089002","=""360610089002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610089003","NY","360610089003","=""360610089003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610089004","NY","360610089004","=""360610089004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610089005","NY","360610089005","=""360610089005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610090001","NY","360610090001","=""360610090001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610090002","NY","360610090002","=""360610090002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610090003","NY","360610090003","=""360610090003""","10.27","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610090004","NY","360610090004","=""360610090004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610090005","NY","360610090005","=""360610090005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610090006","NY","360610090006","=""360610090006""","0.17","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610091001","NY","360610091001","=""360610091001""","4.91","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610091002","NY","360610091002","=""360610091002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610091003","NY","360610091003","=""360610091003""","13.36","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610091004","NY","360610091004","=""360610091004""","5.69","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610092001","NY","360610092001","=""360610092001""","5.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610093001","NY","360610093001","=""360610093001""","4.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610093002","NY","360610093002","=""360610093002""","12.96","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610093003","NY","360610093003","=""360610093003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610093004","NY","360610093004","=""360610093004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610093005","NY","360610093005","=""360610093005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610093006","NY","360610093006","=""360610093006""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610093007","NY","360610093007","=""360610093007""","18.94","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610094001","NY","360610094001","=""360610094001""","5.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610095001","NY","360610095001","=""360610095001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610095002","NY","360610095002","=""360610095002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610096001","NY","360610096001","=""360610096001""","3.65","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610097001","NY","360610097001","=""360610097001""","1.40","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610097002","NY","360610097002","=""360610097002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610097003","NY","360610097003","=""360610097003""","40.59","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610097004","NY","360610097004","=""360610097004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610098001","NY","360610098001","=""360610098001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610098002","NY","360610098002","=""360610098002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610098003","NY","360610098003","=""360610098003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610098004","NY","360610098004","=""360610098004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610098005","NY","360610098005","=""360610098005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610098006","NY","360610098006","=""360610098006""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610098007","NY","360610098007","=""360610098007""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610099000","NY","360610099000","=""360610099000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610099001","NY","360610099001","=""360610099001""","10.66","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610100001","NY","360610100001","=""360610100001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610100002","NY","360610100002","=""360610100002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610101001","NY","360610101001","=""360610101001""","7.03","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610102001","NY","360610102001","=""360610102001""","0.01","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610103001","NY","360610103001","=""360610103001""","0.65","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610104001","NY","360610104001","=""360610104001""","3.75","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610106010","NY","360610106010","=""360610106010""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610106011","NY","360610106011","=""360610106011""","22.56","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610106012","NY","360610106012","=""360610106012""","18.23","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610106013","NY","360610106013","=""360610106013""","6.97","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610106014","NY","360610106014","=""360610106014""","6.97","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610106015","NY","360610106015","=""360610106015""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610106016","NY","360610106016","=""360610106016""","28.08","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610106020","NY","360610106020","=""360610106020""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610106021","NY","360610106021","=""360610106021""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610106022","NY","360610106022","=""360610106022""","6.75","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610106023","NY","360610106023","=""360610106023""","27.99","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610108001","NY","360610108001","=""360610108001""","9.53","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610108002","NY","360610108002","=""360610108002""","18.68","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610108003","NY","360610108003","=""360610108003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610108004","NY","360610108004","=""360610108004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610108005","NY","360610108005","=""360610108005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610108006","NY","360610108006","=""360610108006""","9.68","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610108007","NY","360610108007","=""360610108007""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610109001","NY","360610109001","=""360610109001""","2.81","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610110001","NY","360610110001","=""360610110001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610110002","NY","360610110002","=""360610110002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610110003","NY","360610110003","=""360610110003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610110004","NY","360610110004","=""360610110004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610110005","NY","360610110005","=""360610110005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610110006","NY","360610110006","=""360610110006""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610111001","NY","360610111001","=""360610111001""","4.45","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610111002","NY","360610111002","=""360610111002""","11.48","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610111003","NY","360610111003","=""360610111003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610112011","NY","360610112011","=""360610112011""","18.04","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610112021","NY","360610112021","=""360610112021""","6.39","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610112031","NY","360610112031","=""360610112031""","6.39","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610112032","NY","360610112032","=""360610112032""","6.38","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610113001","NY","360610113001","=""360610113001""","0.73","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610114011","NY","360610114011","=""360610114011""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610114012","NY","360610114012","=""360610114012""","0.02","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610114021","NY","360610114021","=""360610114021""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610114022","NY","360610114022","=""360610114022""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610115001","NY","360610115001","=""360610115001""","5.64","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610115002","NY","360610115002","=""360610115002""","11.16","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610116000","NY","360610116000","=""360610116000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610116001","NY","360610116001","=""360610116001""","15.29","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610116002","NY","360610116002","=""360610116002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
