"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Per Capita Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","apci","TimeFrame","GeoVintage","Source","Location"
"Block Group","040159530022","AZ","040159530022","=""040159530022""","38805","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159531001","AZ","040159531001","=""040159531001""","28866","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159531002","AZ","040159531002","=""040159531002""","70620","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159531003","AZ","040159531003","=""040159531003""","41755","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159532001","AZ","040159532001","=""040159532001""","54191","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159532002","AZ","040159532002","=""040159532002""","79515","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159532003","AZ","040159532003","=""040159532003""","80056","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159533011","AZ","040159533011","=""040159533011""","43844","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159533012","AZ","040159533012","=""040159533012""","46998","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159533021","AZ","040159533021","=""040159533021""","37496","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159533022","AZ","040159533022","=""040159533022""","36237","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159534031","AZ","040159534031","=""040159534031""","49859","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159534032","AZ","040159534032","=""040159534032""","33781","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159534041","AZ","040159534041","=""040159534041""","31794","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159534042","AZ","040159534042","=""040159534042""","69861","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159534051","AZ","040159534051","=""040159534051""","33009","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159534052","AZ","040159534052","=""040159534052""","55412","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159534061","AZ","040159534061","=""040159534061""","46481","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159534062","AZ","040159534062","=""040159534062""","29184","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159536021","AZ","040159536021","=""040159536021""","17472","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159536022","AZ","040159536022","=""040159536022""","27829","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159536023","AZ","040159536023","=""040159536023""","31706","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159536031","AZ","040159536031","=""040159536031""","33131","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159536032","AZ","040159536032","=""040159536032""","29459","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159536041","AZ","040159536041","=""040159536041""","39119","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159536042","AZ","040159536042","=""040159536042""","52165","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159536043","AZ","040159536043","=""040159536043""","48232","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159538001","AZ","040159538001","=""040159538001""","32754","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159538002","AZ","040159538002","=""040159538002""","24925","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159538003","AZ","040159538003","=""040159538003""","18486","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159538004","AZ","040159538004","=""040159538004""","24224","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159539011","AZ","040159539011","=""040159539011""","29086","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159539012","AZ","040159539012","=""040159539012""","41254","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159539013","AZ","040159539013","=""040159539013""","32992","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159539021","AZ","040159539021","=""040159539021""","46673","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159539022","AZ","040159539022","=""040159539022""","30625","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159539023","AZ","040159539023","=""040159539023""","41320","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159548011","AZ","040159548011","=""040159548011""","37092","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159548012","AZ","040159548012","=""040159548012""","50616","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159548013","AZ","040159548013","=""040159548013""","48296","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159548021","AZ","040159548021","=""040159548021""","28603","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159548022","AZ","040159548022","=""040159548022""","10291","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159548023","AZ","040159548023","=""040159548023""","47493","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159548024","AZ","040159548024","=""040159548024""","30744","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159549001","AZ","040159549001","=""040159549001""","21273","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159549002","AZ","040159549002","=""040159549002""","38690","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159549003","AZ","040159549003","=""040159549003""","50381","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159550011","AZ","040159550011","=""040159550011""","31518","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159550012","AZ","040159550012","=""040159550012""","42404","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159550021","AZ","040159550021","=""040159550021""","44148","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159550022","AZ","040159550022","=""040159550022""","29389","2019-2023","2022","Census","Arizona (State)"
"Block Group","040159550023","AZ","040159550023","=""040159550023""","19045","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400081","AZ","040179400081","=""040179400081""","17337","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400082","AZ","040179400082","=""040179400082""","14343","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400101","AZ","040179400101","=""040179400101""","9449","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400102","AZ","040179400102","=""040179400102""","14658","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400103","AZ","040179400103","=""040179400103""","9295","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400111","AZ","040179400111","=""040179400111""","16337","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400112","AZ","040179400112","=""040179400112""","17597","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400113","AZ","040179400113","=""040179400113""","18863","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400121","AZ","040179400121","=""040179400121""","13273","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400131","AZ","040179400131","=""040179400131""","24538","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400132","AZ","040179400132","=""040179400132""","9917","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400133","AZ","040179400133","=""040179400133""","17112","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400141","AZ","040179400141","=""040179400141""","14200","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400142","AZ","040179400142","=""040179400142""","10859","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400143","AZ","040179400143","=""040179400143""","22232","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400151","AZ","040179400151","=""040179400151""","13148","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400152","AZ","040179400152","=""040179400152""","19338","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179400153","AZ","040179400153","=""040179400153""","17054","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179401001","AZ","040179401001","=""040179401001""","29182","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179401002","AZ","040179401002","=""040179401002""","11925","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179403011","AZ","040179403011","=""040179403011""","11822","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179403012","AZ","040179403012","=""040179403012""","11332","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179403013","AZ","040179403013","=""040179403013""","12387","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179403021","AZ","040179403021","=""040179403021""","12296","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179403022","AZ","040179403022","=""040179403022""","14146","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179423001","AZ","040179423001","=""040179423001""","16193","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179423002","AZ","040179423002","=""040179423002""","23221","2019-2023","2022","Census","Arizona (State)"
"Block Group","040179423003","AZ","040179423003","=""040179423003""","21993","2019-2023","2022","Census","Arizona (State)"
